OBJECTID,LATITUDE,LONGITUDE,FIRE_YEAR,STAT_CAUSE_DESCR,STATE,FIRE_NAME,FIRE_SIZE,FIRE_SIZE_CLASS
314917,33.793789,-117.2348,2002,Miscellaneous,CA,LOCAL VEG FIRE,0.1,A
314918,33.910219,-116.58875,2002,Miscellaneous,CA,LOCAL,0.1,A
314919,33.925339,-116.641169,2002,Miscellaneous,CA,WHITEWATER,0.1,A
314920,34.44685,-118.662581,2002,Miscellaneous,CA,UNNAMED FIRE 1179,13,C
314921,33.779461,-117.147669,2002,Equipment Use,CA,LOCAL FIRE,1,B
314922,33.794231,-117.147681,2002,Equipment Use,CA,LOCAL,0.1,A
314923,33.74985,-117.28405,2002,Equipment Use,CA,STATE,0.1,A
314924,34.011639,-117.462469,2002,Smoking,CA,STATE 1079,0.5,B
314925,33.765681,-116.24275,2002,Miscellaneous,CA,LOCAL,0.1,A
314926,33.663339,-117.301289,2002,Children,CA,LOCAL FIRE,4,B
314927,33.807739,-117.441819,2002,Equipment Use,CA,STATE,0.1,A
314928,33.822861,-117.21735,2002,Equipment Use,CA,LOCAL FIRE,0.1,A
314929,33.9111,-116.955389,2002,Children,CA,LOCAL,0.1,A
314930,33.925169,-117.0768,2002,Smoking,CA,STATE,1,B
314931,33.691731,-117.284011,2002,Children,CA,LOCAL 14483,0.1,A
314932,33.925169,-117.0768,2002,Smoking,CA,STATE,0.1,A
314933,33.721419,-116.399681,2002,Smoking,CA,LOCAL FIRE,0.1,A
314934,32.675439,-116.25125,2002,Miscellaneous,CA,MCCAIN,0.5,B
314935,33.924989,-116.431739,2002,Arson,CA,CORKHILL,0.1,A
314936,33.910561,-116.606381,2002,Equipment Use,CA,LOCAL,0.1,A
314937,33.467769,-117.144411,2002,Miscellaneous,CA,LOCAL FIRE,0.1,A
314938,33.925489,-116.65855,2002,Equipment Use,CA,STATE FIRE,0.1,A
314939,34.489519,-118.285461,2002,Miscellaneous,CA,UNNAMED FIRE 1193,0.1,A
314940,34.011569,-117.48,2002,Equipment Use,CA,VEG FIRE,0.1,A
314941,33.029631,-116.832631,2002,Miscellaneous,CA,RIOS,0.1,A
314942,34.454581,-118.419039,2002,Children,CA,UNNAMED FIRE 1216,1,B
314943,34.520969,-117.996031,2002,Children,CA,UNNAMED FIRE 1131,1,B
314944,35.0333,-117.2675,2002,Lightning,CA,HARPER,25,C
314945,34.318469,-117.267681,2002,Arson,CA,FORKS 2,0.1,A
314946,33.537611,-114.7358,2002,Miscellaneous,CA,LOCAL FIRE  BERGER 1,0.1,A
314947,33.925489,-116.65855,2002,Miscellaneous,CA,LOCAL,0.1,A
314948,32.661081,-116.25145,2002,Equipment Use,CA,MCCAIN,1,B
314949,34.332019,-116.517439,2002,Arson,CA,FORKS 1,20,C
314950,32.5709,-116.7797,2002,Campfire,CA,BORDER 10,30,C
314951,33.9111,-116.955389,2002,Smoking,CA,LOCAL,0.1,A
314952,33.23345,-116.884531,2002,Equipment Use,CA,CAMP,4,B
314953,33.591089,-116.224569,2002,Miscellaneous,CA,LOCAL,1,B
314954,32.677361,-116.919331,2002,Equipment Use,CA,PROCTER 1,0.1,A
314955,34.026361,-117.46245,2002,Miscellaneous,CA,LOCAL ASSIST,0.1,A
314956,34.421989,-116.866939,2002,Miscellaneous,CA,GERKIN 2,0.1,A
314957,32.7047,-116.217011,2002,Campfire,CA,GORDON,1,B
314958,34.026081,-117.498039,2002,Equipment Use,CA,VILLAGE FIRE,0.1,A
314959,33.610169,-114.7883,2002,Equipment Use,CA,LOCAL,0.1,A
314960,34.346961,-117.4422,2002,Arson,CA,HONEYHILL,1,B
314961,33.395189,-117.165011,2002,Equipment Use,CA,MISSION,0.1,A
314962,32.9,-116.9842,2002,Equipment Use,CA,WILDCAT,20,C
314963,32.704319,-116.114231,2002,Equipment Use,CA,TRASH HEAD,0.2,A
314964,33.7511,-116.190381,2002,Miscellaneous,CA,LOCAL,0.1,A
314965,35.7822,-117.9259,2002,Arson,CA,SANDY,18,C
314966,33.565939,-117.00625,2002,Miscellaneous,CA,STATE FIRE 1311,1,B
314967,33.736769,-116.207969,2002,Smoking,CA,LOCAL FIRE,0.1,A
314968,33.822769,-117.2701,2002,Miscellaneous,CA,ALEXANDER,0.5,B
314969,33.73475,-117.39005,2002,Equipment Use,CA,LAKE,1.5,B
314970,33.691981,-117.26665,2002,Powerline,CA,LOCAL 15136,0.1,A
314971,32.706681,-116.302511,2002,Campfire,CA,STARSHIP,1,B
314972,34.621789,-118.214119,2002,Arson,CA,UNNAMED FIRE 1122,0.1,A
314973,32.691611,-116.284881,2002,Campfire,CA,CHURCH,1,B
314974,34.520969,-117.996031,2002,Equipment Use,CA,UNNAMED FIRE 1132,1,B
314975,33.925319,-116.623819,2002,Miscellaneous,CA,STATE,0.1,A
314976,33.793731,-117.252331,2002,Equipment Use,CA,LOCAL,0.1,A
314977,33.917511,-114.570831,2002,Miscellaneous,CA,LOCAL FIRE,0.1,A
314978,33.263289,-116.953639,2002,Miscellaneous,CA,RINCON,0.3,B
314979,33.70675,-117.2494,2002,Arson,CA,STATE 1339,0.5,B
314980,33.822919,-117.234989,2002,Arson,CA,LOCAL,0.1,A
314981,33.793731,-117.252331,2002,Equipment Use,CA,STATE,0.1,A
314982,33.6776,-117.2666,2002,Equipment Use,CA,DUCK,0.1,A
314983,34.332961,-117.267819,2002,Equipment Use,CA,CAMPGROUND,0.1,A
314984,33.722211,-116.155419,2002,Campfire,CA,LOCAL,0.1,A
314985,33.6341,-117.249269,2002,Miscellaneous,CA,STATE FIRE,0.1,A
314986,33.63425,-117.23195,2002,Smoking,CA,STATE,0.1,A
314987,33.794231,-117.147681,2002,Miscellaneous,CA,STATE,0.1,A
314988,33.698319,-114.56415,2002,Arson,CA,LOCAL,0.1,A
314989,33.807761,-117.406489,2002,Equipment Use,CA,STATE FIRE 1382,0.1,A
314990,33.881769,-116.990689,2002,Smoking,CA,STATE,0.1,A
314991,33.610169,-114.75345,2002,Equipment Use,CA,LOCAL,0.1,A
314992,33.76555,-116.207869,2002,Miscellaneous,CA,LOCAL,0.1,A
314993,33.7207,-117.283931,2002,Equipment Use,CA,STATE,0.1,A
314994,33.939631,-117.077131,2002,Smoking,CA,BARRIER,0.1,A
314995,33.67895,-115.897931,2002,Equipment Use,CA,LOCAL,0.1,A
314996,32.923711,-116.352619,2002,Lightning,CA,SAWTOOTH,0.1,A
314997,33.7941,-117.09465,2002,Equipment Use,CA,STATE FIRE,0.1,A
314998,33.4811,-117.144489,2002,Arson,CA,LOCAL FIRE,30,C
314999,33.793039,-117.441289,2002,Equipment Use,CA,STATE,2,B
315000,33.014839,-116.832639,2002,Children,CA,CAHAK,0.1,A
315001,33.1,-116.6009,2002,Arson,CA,FARMERS,20,C
315002,33.925519,-116.693481,2002,Smoking,CA,STATE VEGETATION,0.1,A
315003,33.071919,-116.557419,2002,Arson,CA,RED,0.1,A
315004,32.593161,-116.566369,2002,Miscellaneous,CA,KITCHEN,0.1,A
315005,33.70675,-117.2494,2002,Miscellaneous,CA,STATE,0.1,A
315006,34.34765,-117.250289,2002,Miscellaneous,CA,ARROWHEAD,0.1,A
315007,33.89575,-116.536689,2002,Miscellaneous,CA,LOCAL,0.1,A
315008,34.099069,-116.728731,2002,Miscellaneous,CA,STUMP,0.1,A
315009,33.808331,-117.234919,2002,Arson,CA,STATE,0.1,A
315010,33.547389,-115.983019,2002,Arson,CA,CLEVELAND,1,B
315011,33.939819,-117.112411,2002,Smoking,CA,DIVIDER3,0.1,A
315012,34.48855,-118.162031,2002,Miscellaneous,CA,UNNAMED FIRE 1236,0.1,A
315013,32.578519,-116.6473,2002,Campfire,CA,TECATE,0.1,A
315014,33.7512,-116.225319,2002,Equipment Use,CA,LOCAL,0.5,B
315015,34.44685,-118.662581,2002,Miscellaneous,CA,UNNAMED FIRE 1167,2,B
315016,32.6001,-116.5342,2002,Railroad,CA,CANYON,4,B
315017,33.664031,-116.93655,2002,Miscellaneous,CA,STATE,0.5,B
315018,33.6926,-117.093431,2002,Smoking,CA,STATE,0.1,A
315019,33.664111,-116.1032,2002,Equipment Use,CA,LOCAL,0.1,A
315020,33.576481,-116.2245,2002,Equipment Use,CA,LOCAL,1,B
315021,33.610111,-114.77095,2002,Smoking,CA,LOCAL FIRE,0.1,A
315022,33.808331,-117.234919,2002,Equipment Use,CA,LOCAL FIRE,0.1,A
315023,34.450819,-118.671761,2002,Miscellaneous,CA,UNNAMED FIRE 1156,0.5,B
315024,34.421211,-117.094439,2002,Equipment Use,CA,ROUNDUP,0.1,A
315025,34.521111,-118.000289,2002,Miscellaneous,CA,UNNAMED FIRE 1126,0.2,A
315026,33.4537,-117.197739,2002,Equipment Use,CA,STATE,0.1,A
315027,34.391411,-117.233111,2002,Miscellaneous,CA,JONES,0.1,A
315028,33.160769,-116.97125,2002,Equipment Use,CA,FLUEGGE,0.3,B
315029,34.591639,-118.284139,2002,Miscellaneous,CA,UNNAMED FIRE 1142,159.3,D
315030,32.57665,-116.681731,2002,Equipment Use,CA,BORDER 13,0.1,A
315031,33.071681,-116.609131,2002,Arson,CA,SECOND,0.5,B
315032,33.161069,-116.5943,2002,Equipment Use,CA,ANDERSON,0.5,B
315033,33.075,-116.5981,2002,Arson,CA,WOODLAND,275,D
315034,32.955081,-116.507161,2002,Arson,CA,SUNRISE,0.1,A
315035,33.939219,-116.58885,2002,Smoking,CA,LOCAL,0.1,A
315036,33.028131,-116.558139,2002,Arson,CA,NORTH PEAK,0.1,A
315037,33.566139,-117.02275,2002,Equipment Use,CA,VEG,0.1,A
315038,33.693439,-116.867289,2002,Equipment Use,CA,ALBERTO,0.1,A
315039,33.028061,-116.57535,2002,Miscellaneous,CA,HARRISON,0.1,A
315040,35.1339,-118.2359,2002,Lightning,CA,CACHE,2,B
315041,33.983331,-116.536389,2002,Miscellaneous,CA,LOCAL,0.1,A
315042,34.4657,-117.720739,2002,Miscellaneous,CA,UNNAMED FIRE 1181,0.1,A
315043,33.610011,-114.666339,2002,Lightning,CA,LOCAL FIRE  MACDONAL,0.1,A
315044,33.881769,-116.990689,2002,Miscellaneous,CA,STATE  1791,0.1,A
315045,34.585031,-118.312961,2002,Miscellaneous,CA,UNNAMED FIRE 1248,0.1,A
315046,33.7207,-117.283931,2002,Miscellaneous,CA,STATE 1832,0.1,A
315047,32.677361,-116.919331,2002,Arson,CA,PROCTOR,0.5,B
315048,34.387319,-118.512569,2002,Equipment Use,CA,UNNAMED FIRE 1147,0.1,A
315049,33.9397,-117.042881,2002,Equipment Use,CA,RABBIT FIRE,20,C
315050,33.409431,-117.2011,2002,Equipment Use,CA,DE LUZ,10,C
315051,34.362139,-117.250431,2002,Miscellaneous,CA,JOSHUA,0.1,A
315052,33.925489,-116.65855,2002,Equipment Use,CA,STATE 1877,0.2,A
315053,34.448281,-118.660769,2002,Arson,CA,UNNAMED FIRE 1148,0.1,A
315054,33.677461,-117.301361,2002,Miscellaneous,CA,LOCAL VEG FIRE,0.1,A
315055,34.519469,-118.23005,2002,Arson,CA,UNNAMED FIRE 1237,0.1,A
315056,34.026139,-116.536861,2002,Miscellaneous,CA,LOCAL IMPROVEMENT,0.1,A
315057,33.705731,-117.355339,2002,Equipment Use,CA,LOCAL VEGETATION,0.1,A
315058,34.7455,-117.1664,2002,Arson,CA,HODGE,0.1,A
315059,33.453839,-117.126719,2002,Miscellaneous,CA,BORDER,15,C
315060,33.736769,-116.207969,2002,Equipment Use,CA,LOCAL,0.1,A
315061,33.95405,-116.466319,2002,Miscellaneous,CA,LOCAL,0.1,A
315062,33.866611,-116.484631,2002,Miscellaneous,CA,LOCAL,0.1,A
315063,32.7603,-116.2839,2002,Missing/Undefined,CA,MCCAIN,0.1,A
315064,34.026081,-117.498039,2002,Miscellaneous,CA,PHILADELPHIA,0.1,A
315065,33.764581,-117.284119,2002,Miscellaneous,CA,OLIVE,0.1,A
315066,34.113639,-117.200011,2002,Equipment Use,CA,CHIP,0.1,A
315067,34.113619,-117.147689,2002,Campfire,CA,HAMMOCK,0.1,A
315068,33.518169,-115.930711,2002,Miscellaneous,CA,LOCAL,0.1,A
315069,33.968961,-116.658631,2002,Miscellaneous,CA,STATE,0.1,A
315070,33.778489,-117.405819,2002,Campfire,CA,STATE,0.1,A
315071,33.736769,-116.207969,2002,Equipment Use,CA,LOCAL,0.1,A
315072,33.910231,-116.554111,2002,Smoking,CA,LOCAL,0.1,A
315073,33.087081,-116.588981,2002,Equipment Use,CA,CANYON,2,B
315074,33.605289,-116.2943,2002,Equipment Use,CA,18164,0.1,A
315075,33.793789,-117.2348,2002,Miscellaneous,CA,WINDFLOWER,0.1,A
315076,33.793731,-117.252331,2002,Miscellaneous,CA,SAN JACINTO,0.1,A
315077,33.028061,-116.57535,2002,Miscellaneous,CA,BIRDSELL,0.2,A
315078,32.88205,-116.884639,2002,Miscellaneous,CA,EL MONTE,40,C
315079,33.96865,-116.50145,2002,Miscellaneous,CA,LOCAL,0.1,A
315080,33.691981,-117.26665,2002,Equipment Use,CA,LOCAL FIRE,0.1,A
315081,33.720419,-117.3014,2002,Equipment Use,CA,STATE,0.1,A
315082,33.793731,-117.252331,2002,Arson,CA,LOCAL FIRE,0.1,A
315083,34.4454,-118.427869,2002,Miscellaneous,CA,UNNAMED FIRE 1194,0.1,A
315084,33.071681,-116.609131,2002,Arson,CA,DEER,0.5,B
315085,33.735239,-117.283881,2002,Miscellaneous,CA,STATE,0.5,B
315086,33.794231,-117.147681,2002,Equipment Use,CA,VEGETATION FIRE,0.1,A
315087,32.9887,-115.0605,2002,Campfire,CA,PUMPKIN,0.1,A
315088,33.448039,-116.08705,2002,Miscellaneous,CA,LOCAL,0.1,A
315089,34.4514,-118.392061,2002,Smoking,CA,UNNAMED FIRE 1195,0.1,A
315090,33.735839,-116.469031,2002,Arson,CA,TREE,0.1,A
315091,34.378119,-118.493469,2002,Miscellaneous,CA,UNNAMED FIRE 1152,0.2,A
315092,33.691981,-117.26665,2002,Equipment Use,CA,LOCAL,0.1,A
315093,32.894981,-116.8664,2002,Equipment Use,CA,EL MONTE,0.1,A
315094,33.2831,-115.4933,2002,Arson,CA,NILAND,2,B
315095,33.749569,-117.301489,2002,Arson,CA,PEAKE,10,C
315096,33.954119,-116.483839,2002,Miscellaneous,CA,LOCAL,0.1,A
315097,34.11365,-117.165111,2002,Equipment Use,CA,WEAVER,3,B
315098,33.997781,-116.589161,2002,Smoking,CA,STATE,0.1,A
315099,34.438461,-118.246611,2002,Miscellaneous,CA,UNNAMED FIRE 1196,0.1,A
315100,33.00055,-116.815169,2002,Equipment Use,CA,GUNNSTAGE,0.1,A
315101,32.9448,-115.1491,2002,Arson,CA,MAGNESIUM,0.1,A
315102,32.6768,-116.285339,2002,Miscellaneous,CA,NEEDLES,0.1,A
315103,32.9931,-115.0844,2002,Campfire,CA,TREE,0.1,A
315104,32.577569,-116.664769,2002,Campfire,CA,CAMPFIRE,0.1,A
315105,32.646469,-116.268439,2002,Miscellaneous,CA,STARSHIP 1,0.1,A
315106,33.85315,-116.257469,2002,Equipment Use,CA,LOCAL,0.4,B
315107,33.925319,-116.623819,2002,Miscellaneous,CA,LOCAL FIRE,0.1,A
315108,32.9498,-115.1672,2002,Equipment Use,CA,SUBURBAN,0.1,A
315109,32.9714,-115.205,2002,Lightning,CA,EXPEDITION,0.1,A
315110,33.736769,-116.207969,2002,Equipment Use,CA,LOCAL,0.1,A
315111,32.9331,-115.1339,2002,Children,CA,SAND,0.1,A
318902,39.4905,-121.323969,2002,Arson,CA,VEGETATION,0.1,A
318903,40.0066,-120.1027,2002,Debris Burning,CA,CCD ROAD,2.5,B
318904,38.818081,-122.32755,2002,Arson,CA,KNOXVILLE,8,B
318905,39.4905,-121.323969,2002,Arson,CA,DOZIER,2,B
318906,38.79275,-122.694419,2002,Miscellaneous,CA,GRANDE,1,B
318907,41.065869,-124.145689,2002,Powerline,CA,COLLEGE,0.1,A
318908,39.563981,-121.324731,2002,Arson,CA,LUMPKIN,0.8,B
318909,40.497869,-122.342561,2002,Children,CA,LAZY,0.2,A
318910,39.676081,-121.515011,2002,Powerline,CA,GRANDE,0.2,A
318911,39.4905,-121.323969,2002,Arson,CA,EDDY,0.2,A
318912,39.849939,-121.588689,2002,Children,CA,WOOD,0.1,A
318913,40.846139,-121.922769,2002,Powerline,CA,JACKSON,0.1,A
318914,38.64115,-122.181011,2002,Arson,CA,MACALLISTER,0.1,A
318915,41.69045,-122.813,2002,Arson,CA,GUNDLACH,0.1,A
318916,40.5857,-122.456,2002,Arson,CA,HIGHLAND,0.5,B
318917,41.0716,-120.5794,2002,Structure,CA,WILLIAMSON,0.1,A
318918,38.819789,-122.490631,2002,Arson,CA,TARDIFF,0.1,A
318919,40.672919,-122.231281,2002,Arson,CA,DONN,0.6,B
318920,40.60055,-122.456669,2002,Arson,CA,KESWICK,0.1,A
318921,40.7649,-120.7227,2002,Debris Burning,CA,LMU PILE,0.1,A
318922,40.3825,-122.170111,2002,Miscellaneous,CA,ORWICK,2,B
318923,40.614181,-122.421289,2002,Arson,CA,KESWICK,0.1,A
318924,40.672881,-122.2121,2002,Arson,CA,VISTA,0.1,A
318925,40.207481,-122.114981,2002,Arson,CA,GILCHRIST,1,B
318926,39.8065,-121.514519,2002,Arson,CA,SCHYHART,0.1,A
318927,40.251511,-122.208581,2002,Arson,CA,CRANE,0.1,A
318928,38.932169,-122.659719,2002,Arson,CA,GREENWOOD,0.1,A
318929,39.199569,-122.939711,2002,Arson,CA,YOUNG,50,C
318930,40.417,-120.6916,2002,Equipment Use,CA,RAG FIRE,0.1,A
318931,40.551461,-122.942539,2002,Arson,CA,SUMMIT,1,B
318932,40.3433,-120.446631,2002,Equipment Use,CA,ETERNAL,0.1,A
318933,39.749611,-121.55185,2002,Arson,CA,KELLY,0.1,A
318934,41.771431,-121.809169,2002,Powerline,CA,PPL 3,0.5,B
318935,40.935211,-121.602431,2002,Miscellaneous,CA,HWY,0.1,A
318936,38.989111,-122.547611,2002,Arson,CA,CREEK,0.5,B
318937,39.7624,-121.533219,2002,Arson,CA,KIMPTON,0.1,A
318938,40.221939,-122.096069,2002,Campfire,CA,HOGS BACK,3,B
318939,39.836269,-121.666631,2002,Equipment Use,CA,DOE MILL,1,B
318940,40.480889,-122.473439,2002,Arson,CA,CLOVER,0.2,A
318941,41.2899,-120.5044,2002,Equipment Use,CA,HIGHWAY,0.1,A
318942,39.8802,-121.645481,2002,Arson,CA,WIDMAN,0.3,B
318943,40.701981,-122.269539,2002,Arson,CA,BEAR,1,B
318944,39.893681,-121.6069,2002,Equipment Use,CA,DOE,0.1,A
318945,40.31395,-120.483869,2002,Arson,CA,ARNOLD,6,B
318946,39.534319,-121.32345,2002,Miscellaneous,CA,NEW YORK,0.1,A
318947,39.705069,-121.645889,2002,Equipment Use,CA,SKYWAY,0.5,B
318948,39.1066,-122.4578,2002,Debris Burning,CA,LNU BEAR,120,D
318949,38.614139,-122.58585,2002,Equipment Use,CA,LAWLEY,0.1,A
318950,39.719339,-121.703031,2002,Arson,CA,SKYWAY,2,B
318951,39.003081,-122.362719,2002,Smoking,CA,VISTA,0.2,A
318952,39.84085,-123.648311,2002,Arson,CA,GULLICK,0.1,A
318953,40.387569,-120.710531,2002,Miscellaneous,CA,STUMP,0.1,A
318954,40.512661,-122.343031,2002,Smoking,CA,GRAVEL,0.1,A
318955,39.174269,-123.114211,2002,Miscellaneous,CA,RIVER,0.1,A
318956,40.0749,-120.1477,2002,Arson,CA,CCD LONG,0.1,A
318957,41.532339,-122.756519,2002,Lightning,CA,LIGHTNING 2 HEARTSTR,0.5,B
318958,40.74315,-122.739411,2002,Lightning,CA,61,0.2,A
318959,40.7032,-122.4745,2002,Lightning,CA,SHU OVER,0.2,A
318960,41.001869,-121.152239,2002,Miscellaneous,CA,LTG 2,0.1,A
318961,40.52495,-122.476319,2002,Arson,CA,PLACER,0.1,A
318962,40.839011,-121.102969,2002,Lightning,CA,LGT 4,0.1,A
318963,41.765439,-122.642269,2002,Arson,CA,HAWKINSVILLE,0.1,A
318964,40.0499,-120.1394,2002,Arson,CA,CCD DOYLE,0.1,A
318965,40.30885,-122.094789,2002,Equipment Use,CA,HOFFMAN,1,B
318966,40.328939,-121.2038,2002,Campfire,CA,TWO SNAKES,0.1,A
318967,38.945239,-122.34485,2002,Miscellaneous,CA,HWY 20,0.5,B
318968,38.917881,-122.677311,2002,Equipment Use,CA,HWY 53,1,B
318969,40.4149,-120.7794,2002,Campfire,CA,LMU HOBO,0.1,A
318970,39.705189,-121.588819,2002,Powerline,CA,PENTZ,5,B
318971,40.553661,-123.172211,2002,Smoking,CA,OAK,0.1,A
318972,38.919361,-122.438139,2002,Campfire,CA,RUMSEY 1,1,B
318973,40.732381,-121.79255,2002,Arson,CA,STUMP,0.1,A
318974,40.401181,-120.521811,2002,Arson,CA,RICE,0.1,A
318975,40.60055,-122.456669,2002,Smoking,CA,LAURIE,0.2,A
318976,40.716239,-122.079139,2002,Campfire,CA,BACKBONE,0.1,A
318977,39.764889,-123.182419,2002,Equipment Use,CA,HILL,0.5,B
318978,39.504689,-121.380631,2002,Equipment Use,CA,LAPORTE,1,B
318979,39.647111,-121.552469,2002,Miscellaneous,CA,CHEROKEE,2,B
318980,39.821569,-121.685481,2002,Miscellaneous,CA,JORDAN,0.5,B
318981,38.53955,-122.232481,2002,Smoking,CA,LOOP,0.1,A
318982,38.916331,-122.27445,2002,Equipment Use,CA,BRIDGE,0.1,A
318983,40.64804,-120.26021,2002,Equipment Use,CA,SECRET,3,B
318984,39.213539,-123.066661,2002,Equipment Use,CA,RUSSIAN,2,B
318985,38.481889,-122.032419,2002,Miscellaneous,CA,PLEASANTS,8,B
318986,39.619119,-121.5495,2002,Miscellaneous,CA,THOMPSON,2,B
318987,40.266219,-124.2429,2002,Miscellaneous,CA,STURGEON,1,B
318988,38.817111,-123.58065,2002,Miscellaneous,CA,STAGE,0.1,A
318989,40.60005,-122.968539,2002,Children,CA,HOLLOW,0.1,A
318990,39.633339,-121.4771,2002,Equipment Use,CA,PENTZ,2,B
318991,40.0199,-120.121,2002,Debris Burning,CA,CCD GRADE,1.5,B
318992,41.074161,-121.19105,2002,Lightning,CA,LGT 8,0.1,A
318993,41.916719,-122.121619,2002,Lightning,CA,LIGHTNING 8,0.1,A
318994,40.765931,-120.796789,2002,Lightning,CA,LIGHTING 10,0.1,A
318995,40.628331,-122.401781,2002,Powerline,CA,OASIS,0.3,B
318996,38.597311,-122.268711,2002,Miscellaneous,CA,KNOXVILLE,0.1,A
318997,39.56235,-121.43665,2002,Powerline,CA,RANCH 1,5,B
318998,40.417189,-120.7293,2002,Arson,CA,PETERSEN,0.1,A
318999,41.872561,-121.8498,2002,Lightning,CA,LIGHTNING 9,0.1,A
319001,40.358789,-121.6962,2002,Miscellaneous,CA,KENYON,0.1,A
319002,38.467919,-122.143019,2002,Miscellaneous,CA,WRAGG2,0.1,A
319003,41.572281,-122.253131,2002,Equipment Use,CA,MILLER,0.2,A
319004,39.563981,-121.324731,2002,Arson,CA,LUMPKIN,0.1,A
319005,41.61805,-122.698561,2002,Lightning,CA,CROOKED,0.3,B
319006,39.632989,-121.5336,2002,Equipment Use,CA,MAYBERRY,1,B
319007,41.676119,-122.756639,2002,Lightning,CA,SOAP CK,1,B
319008,41.73405,-122.737531,2002,Lightning,CA,GUNSIGHT,0.1,A
319009,40.583169,-123.1152,2002,Powerline,CA,BARKER,0.1,A
319010,39.747339,-121.514319,2002,Miscellaneous,CA,TRAIL FIRE,0.1,A
319011,40.815989,-121.941719,2002,Equipment Use,CA,ROUND,1,B
319012,40.3436,-121.204281,2002,Campfire,CA,LITE,0.1,A
319013,40.688661,-123.025731,2002,Smoking,CA,DUTCH,0.3,B
319014,40.237481,-124.129581,2002,Miscellaneous,CA,WILDER,1.2,B
319015,39.476139,-121.342761,2002,Equipment Use,CA,PARKS,0.1,A
319016,41.574469,-122.48645,2002,Equipment Use,CA,LOUIE 4,0.3,B
319017,41.589019,-122.505581,2002,Equipment Use,CA,LOUIE 2,0.3,B
319018,41.574469,-122.48645,2002,Equipment Use,CA,LOUIE 3,0.1,A
319019,38.597311,-122.268711,2002,Equipment Use,CA,PINE,15,C
319020,41.036181,-124.108781,2002,Miscellaneous,CA,LUFFENHOLTZ 1,0.1,A
319021,41.036181,-124.108781,2002,Miscellaneous,CA,LOFFENHOLTZ 2,0.1,A
319022,40.367581,-122.283619,2002,Equipment Use,CA,CALTRANS,0.5,B
319023,41.233881,-121.1337,2002,Equipment Use,CA,ROBERTS,2,B
319024,38.874919,-122.770089,2002,Miscellaneous,CA,175,1,B
319025,39.821111,-121.589039,2002,Equipment Use,CA,SKYWAY 1,0.1,A
319026,39.821111,-121.589039,2002,Equipment Use,CA,SKYWAY 5,0.1,A
319027,39.821111,-121.589039,2002,Equipment Use,CA,SKYWAY 2,0.1,A
319028,39.821111,-121.589039,2002,Equipment Use,CA,SKYWAY 3,0.1,A
319029,39.821111,-121.589039,2002,Equipment Use,CA,SKYWAY 4,0.1,A
319030,40.523581,-121.79395,2002,Children,CA,STAR,0.1,A
319031,41.5235,-120.495631,2002,Children,CA,BOWMAN,0.2,A
319032,39.925469,-121.724111,2002,Miscellaneous,CA,WOODHAVEN,0.1,A
319033,41.2195,-121.077011,2002,Equipment Use,CA,LOOKOUT,0.1,A
319034,38.5114,-122.107931,2002,Miscellaneous,CA,128,0.1,A
319035,39.063531,-122.732311,2002,Equipment Use,CA,LAKEVIEW,5,B
319036,38.571411,-122.640711,2002,Powerline,CA,ORTON,0.1,A
319037,39.9649,-120.076,2002,Lightning,CA,CCD SINK,0.4,B
319038,40.0199,-120.066,2002,Lightning,CA,CCD HOME 1,0.1,A
319039,40.0199,-120.046,2002,Lightning,CA,CCD HOME 2,0.1,A
319040,39.9466,-120.0427,2002,Lightning,CA,CCD RUSS,0.3,B
319041,39.9491,-120.0466,2002,Lightning,CA,CCD TOP,0.1,A
319042,40.6077,-120.5071,2002,Lightning,CA,HORSE,70,C
319043,40.61846,-120.54689,2002,Lightning,CA,BLACK,1510,F
319044,41.9149,-120.0844,2002,Lightning,CA,ANNIE,291,D
319045,40.6182,-120.5344,2002,Lightning,CA,HORSE COMP,0.1,A
319046,41.6666,-120.4577,2002,Lightning,CA,LMU LGT 15,0.1,A
319049,40.6359,-120.13124,2002,Lightning,CA,RUSH,5015,G
319050,41.1482,-120.6577,2002,Lightning,CA,KNOX,20.4,C
319051,38.990131,-122.584569,2002,Arson,CA,SULPHER 9,35,C
319052,40.8966,-120.121,2002,Lightning,CA,DODGE,0.3,B
319053,39.619189,-121.530889,2002,Equipment Use,CA,TABLE,1,B
319055,41.2749,-120.5227,2002,Equipment Use,CA,LIKELY,0.1,A
319056,39.820811,-121.570439,2002,Equipment Use,CA,JORDAN,0.1,A
319057,41.197969,-123.7668,2002,Miscellaneous,CA,WEITCHPEC,1,B
319058,39.821381,-121.7041,2002,Equipment Use,CA,BAIRD,0.1,A
319059,40.388369,-120.804611,2002,Lightning,CA,LGT 320,0.1,A
319060,40.7799,-120.5344,2002,Lightning,CA,BMX,0.1,A
319061,40.773,-120.5736,2002,Lightning,CA,MEADOW,0.1,A
319062,40.4732,-120.5594,2002,Lightning,CA,LMU LGT 25,0.1,A
319063,40.8232,-120.7994,2002,Lightning,CA,LMU LGT 22,0.5,B
319064,40.794781,-120.7209,2002,Lightning,CA,LGT 23,0.5,B
319065,40.8382,-120.7794,2002,Lightning,CA,LMU LGT 26,0.5,B
319066,40.482689,-121.9269,2002,Equipment Use,CA,RIDGE,0.1,A
319067,41.220281,-120.6571,2002,Lightning,CA,LGT 27,0.1,A
